"T_cell","Endothelial_cell","B_cell","Fibroblast","Cancer_cell","Myeloid_cell","Mast_cell","pDC"
"DYNLRB1",204.171403186665,182.9591780061,110.300600213953,171.810582401763,218.55590257934,151.526379872667,141.409080536477,109.684494369175
"DYNLRB2",0.711723073471777,0.593421261622806,0.399014319089808,1.54913272074983,4.53932714019703,0.438668199951464,1.47775098122665,0
"DYNLT1",146.806533062717,149.705791406645,67.0197356090794,156.907374633302,182.685690600622,149.933645741176,160.294459155516,82.5546712155636
"DYNLT3",47.6462508382464,40.9522727564606,27.589766430675,62.5413525365027,42.7192870430136,35.4448451233642,72.2351932864794,20.9561370246713
"DYRK1A",24.4261229983068,33.6431639096406,17.6172915662832,17.5338167686095,14.9972530961896,17.6716497157272,16.3887115968667,17.9048661462866
"DYRK1B",14.9292450109368,16.3613026760369,7.58197078304719,7.4803914084487,10.7023016218573,5.02213947546782,6.21653269252277,12.1081549301411
"DYRK2",27.4612481326758,16.2160601367243,11.0470534257864,22.20029855481,10.7470755977856,8.97189510224392,5.05949315687349,10.2817950820019
"DYRK3",1.09293965105964,12.4262923624793,0.530467338344565,7.87438898547653,6.01247962690564,0.684708591908657,0,13.4717436437761
"DYRK4",14.7846979584444,21.3349552452913,15.4325278776406,23.8664371858914,22.113322706471,19.848625764029,28.6272073386879,34.0278664368399
"DYSF",0.902401170425282,128.857963147969,0.132998735839007,1.64610072271966,2.08073043501068,22.7622310528963,0,0
"DZANK1",2.09406724060897,2.10165879590546,4.57495272129648,3.55809408295262,3.86897748871596,1.34545250467084,0,0
"DZIP1",0.08829612545486,1.60560802773703,0.0193521417702298,22.9955890057236,0.907856063726046,0.120825953749305,0,0
"DZIP1L",0.147926997924702,2.29961622870262,0,9.07569943075128,10.1833267814368,3.84122228496556,0,0
"DZIP3",23.6064428987967,6.66326852945108,7.13672228264601,15.9339224227534,8.57675482218911,4.95928244020467,0,11.5659759040739
"E2F1",1.61330440448624,2.92018032925627,0.555287291115898,0.482550028779458,6.63115756473281,1.83348452326755,0,0
"E2F2",1.63151500968492,0.541072035878007,0.88271523912732,0.143759936012562,2.19030457016676,1.31872757306778,0,12.5553581455097
"E2F3",27.4083850894945,15.2993989171575,12.8827162536969,12.7609589149776,20.1524077003852,22.5613363988282,13.5503592037651,22.6372208771757
"E2F4",38.029401108353,58.4912745059888,25.1333354477739,25.321312969576,22.7427038072986,33.2446864586766,11.92310330304,31.3888029167545
"E2F5",1.66303142841713,1.99152766944553,14.3080502860816,1.20213867869869,3.62032489048182,0.618599004822174,0,10.4339877050286
"E2F6",8.80940109114436,12.206278801721,4.19812172780788,11.9394151202637,13.7218514696726,7.93098122383233,15.7070490449832,2.50733705737152
"E2F7",0.932083137280197,1.56684783820461,0.708963880629244,0.572890433859869,2.89313232301284,0.641070737274438,1.19232429313054,0.898747954224969
"E2F8",1.08792114202823,1.64230330231154,0.218668683099291,0.182748775445694,3.78855621138902,1.02238772577087,4.75271617729532,0
"E4F1",21.213995183125,18.1512732431348,11.6443529815984,18.1892724812655,22.8180184834799,10.8630662120453,3.52875119196951,20.0312301134529
"EAF1",16.4793125180441,12.9237642456886,11.2725543008775,11.136857406231,10.0681912691627,28.5941808483578,10.9372251480715,30.7228656239192
"EAF2",4.87098265399493,2.46576497735009,69.4257543724219,2.49873444153133,5.67641931730279,20.1448385242096,19.9502437715033,33.7691800982834
"EAPP",80.56272945727,63.144053340586,60.6485953133252,68.648615182808,44.9064155761994,38.793277811032,67.9265898618757,54.7748688355923
"EARS2",7.00209722071731,4.40757078019139,6.91506338516341,8.7680682155755,14.5839975739973,4.88407857228367,2.95925720559267,15.8351431561059
"EBAG9",39.6676618204784,38.9020091656586,48.1586262349616,33.5416406166349,72.8592856875778,33.6360452566709,36.3045797333664,40.9174066691347
"EBF1",0.452572068756099,59.8000615210568,43.8654533130336,115.34607623963,0.615188150265502,1.31245383339143,0,0
"EBF2",0.110558802269863,3.24122428733075,0,27.9755264341918,0.0813731434693318,0,0,0
"EBF3",0.0428092579631793,20.0991673441678,0.476933799801425,4.07966371938271,0.136192463877429,0.101573052313135,0,0
"EBF4",0.664978869196955,4.86520860171112,0.160690383089194,7.10772074941934,6.29059998598665,0.705663684369089,0,10.4381163368312
"EBI3",8.16028562049582,2.16020524797657,9.46891473654656,0.0455172043682797,0.750638727631138,33.4427030027079,5.57360785209874,0
"EBLN2",0.908335808910971,1.66647340791632,0.766412728783528,1.6910257339078,1.51921205204957,1.08303129281654,0,1.63291762673717
"EBLN3P",49.4707311078594,38.2343748142015,84.5606253536559,49.2092076700109,51.6200554748803,26.33263564166,11.9291512794348,66.7954744435953
"EBNA1BP2",33.8395227262181,46.3844462526204,26.9315459192091,40.9124621132064,81.2522970965114,39.2016723357326,52.4371287676198,45.6919310686983
"EBP",39.3559392980485,19.1773702117825,20.3490883308094,12.260880038501,39.4016980813126,20.3895826492335,30.9661491495111,20.8642412735418
"EBPL",36.289097521406,66.5773611433319,26.7659580941885,51.6618397954443,112.530215636501,18.3759511973628,36.2965145972646,15.0668007829646
"ECD",23.7151238735708,24.1012344944077,18.8112869702663,21.1938842017336,19.9201765638257,14.9507885508447,32.6906905139105,13.4382186298622
"ECE1",39.1301451132752,286.197107021996,34.095221024892,85.5421121978146,40.3228868230614,6.92841160192061,1.96852912488053,41.0567965689482
"ECE2",5.46643669657685,5.9280368936361,5.18338687738434,4.55262749101376,23.3366517532644,5.69585237814364,3.79354035947588,9.77824753492401
"ECH1",62.8435763789954,57.0363426509238,47.518095002557,42.4365920841387,49.2673580583955,46.2897524110019,59.4624195977361,29.5594974587991
"ECHDC1",50.241433520029,52.4977032697562,58.3172440996169,45.3709003563004,25.4275890286901,52.7637277464596,49.5377859495069,100.960381621287
"ECHDC2",45.1078677662977,19.6236809238264,15.7619622094316,57.1448499364905,67.9043820483722,12.0978921831684,48.5341291059263,1.49567040067716
"ECHDC3",1.68638125028162,4.17672644263563,2.20109228280843,6.51054940088037,23.4603736703594,8.20410262724887,6.63922884611,3.53341336485784
"ECHS1",60.3902187094373,75.1321958447841,48.4564753792373,75.6651027146596,115.850106818874,80.6386850794178,50.8127325787748,34.8434084246987
"ECI1",7.28348874847752,12.2426730099618,6.9082834302811,10.799017542673,19.9357610632723,6.90973367971038,10.5475043265085,5.95614432710659
"ECI2",45.1066286348421,49.9894339391499,32.6603157231668,45.9828038809725,43.9329962463067,21.6043765963763,4.42956020380075,30.0566943388196
"ECM1",1.78198080342287,7.55571077424103,1.82876189259244,130.709545684302,5.93093170823135,19.0971112293078,10.2318389050636,1.72751871988694
"ECM2",0.254427707588663,1.92194005363043,0.276930982162121,60.7516784319152,0.218329321140242,0.423275833747861,0,0.650273277344804
"ECPAS",25.6300901624559,42.3805904752208,17.3473649309145,38.6335445157085,30.9027929332288,29.480850689453,23.2822181933095,27.9086007817197
"ECSCR",0.256892998726629,67.1283887205674,0.0325613100977995,0.212436789948312,0.0283366803210363,0.0296255496428225,0,0
"ECSIT",30.502475444234,25.5397850250396,31.3086373295046,29.4681215417088,38.8425493078614,18.7208550024394,9.85248606948343,13.9908403183044
"ECT2",4.91843037750521,11.5457431651303,2.85901381189822,6.01291293682563,15.8918309348534,5.92308761874842,2.21501158808174,1.55465627327126
"EDA",1.2772745185507,2.10334741874431,0.767859548651317,7.62812842467872,1.17645822705864,1.70542249883147,0,0
"EDA2R",0.221081790959066,2.24599502544062,0.31089381827333,8.36797735990147,0.859304325265196,0.205470674967345,3.81471181759574,0
"EDARADD",16.1462886495483,0.85448069733472,0.790001133944948,3.08067969073582,11.1488586796998,1.75831941138497,32.7570758060811,0
"EDC3",11.4731612862288,14.0296435550376,10.344876280361,11.7176371648554,9.76277389436861,7.60980391156997,10.0500484663262,9.55712951700453
"EDC4",18.0037752431544,10.9877056442961,14.3534847278356,10.7850926409423,13.0297926177638,7.59594201489302,10.6310901956733,10.1983721348135
"EDEM1",28.3069380999572,16.1484856693854,32.8088094103972,14.5749318552902,16.0667666097524,39.5108558138365,13.065859707655,70.9578505809302
"EDEM2",23.6704257611973,26.8776286060453,30.4895859257934,18.4438015115151,19.4687953416513,35.2984222976523,68.4507036998346,29.4274650585021
"EDEM3",40.7393195718268,49.6699919970084,25.8421814687945,51.9520485298683,27.9116180025503,31.9444573675908,43.5746565503317,40.35659605265
"EDF1",440.600504667551,420.569955572807,311.183670058594,440.223413802186,424.887977827657,354.77942805422,409.527227268979,455.1132958506
"EDIL3",0.641659479728269,20.2245745180129,0.550482979080467,49.391196728248,2.09916009363902,0.674134410598734,3.0354448899803,0
"EDN1",0.573709070750399,168.500050371646,0.841373179714031,2.08306440123729,14.1043610785562,1.25546701998136,1.76249343471196,0.854497820176061
"EDNRA",0.920984141928764,3.55776043343129,0.237124889173755,96.9270129330354,6.43221392428693,0.26774833481385,0,0
"EDNRB",0.652363428429622,113.723214387081,0.123724066250086,258.215961354364,0.517675310389295,24.4164205553562,1.99702443359394,0
"EDRF1",23.5262760530267,16.5492600674616,21.0581967166463,16.4429697839284,15.0661805072468,8.93470876412915,31.1024316555071,23.0829197390458
"EDRF1-AS1",1.62224899439701,0.78775519017038,1.54669538874775,0.554553998299189,0.623430754267875,0.641524030953205,0,0
"EEA1",24.7142134533469,69.8969210977979,36.0659784111781,95.8555364508257,42.9189327225322,46.2143433081055,65.3526041333757,37.9555670323795
"EED",42.7292431218683,16.3403677344013,22.8454173147044,15.5505794974354,20.4388197485635,13.1566198303826,27.6789820292017,19.0842388252081
"EEF1A1",10866.4405051002,7236.74529029523,12253.4318570183,8650.25317225533,11065.7927806521,6146.79307391094,9775.88927613339,12482.3041374694
"EEF1AKMT1",9.029127361522,16.4447532489996,7.65958736977872,20.0766729611157,18.4745771469627,5.5201552428384,8.64428130754351,2.97568233798011
"EEF1AKMT2",19.7606774067761,19.3000218724334,11.1947624006449,18.2299039039538,21.7563206056727,10.76736045668,30.6046749974752,22.3563759736704
"EEF1AKMT3",2.74335103833011,8.92618543431298,2.29483802182518,11.6322462554213,11.7932398351695,6.1631611333289,6.98137868894827,0
"EEF1B2",963.378434343362,586.597982087113,1535.50598274299,651.356522268453,707.67898119332,702.98769688281,829.69654502482,1721.06261937905
"EEF1D",1254.60375356078,608.938530167353,1068.97450974766,734.435120016681,1023.74098696326,609.939532788216,1180.18975647222,1074.28472373154
"EEF1E1",6.14978612856912,6.19906710605465,3.62409331893613,3.30497903111728,5.73625641568849,4.82027753613067,0,5.0642486472279
"EEF1G",42.0333510370448,17.9413859248338,69.0697147205483,20.9622876720412,62.4511264618045,21.1006224591968,39.1078887610311,66.950813055492
"EEF2",816.61592724282,785.23035048847,1253.69170274376,1090.18782339816,1138.51378074651,540.776415769473,503.106605571802,1065.22652294213
"EEF2K",11.9881853286227,47.658831262267,11.596276231933,17.9687397463851,24.5606271064599,14.8131927339682,19.8341189058602,52.0413027287428
"EEF2KMT",11.8527701172468,11.7802576638803,9.48405074210687,10.7787613792302,15.7525506842947,11.6902568525397,4.32533831980518,3.01848677117414
"EEFSEC",25.2140434578235,13.3431975285503,21.3723338758338,16.0688054330221,17.1555252886214,18.4243957005468,36.1626645994304,7.00298470553256
"EEPD1",6.0199367861671,16.2717657138365,1.09831200911029,15.0543832081152,3.23266390392888,17.9346964536276,8.78357465349787,15.2589975075867
"EFCAB1",0.0720439059787857,0.0597560935529449,0,1.27990796738527,3.78361940509592,0,0,0
"EFCAB11",2.96337787710226,8.96748685754851,3.73496116629187,6.23638709190321,10.1130067857422,6.51113468912798,11.1849522939962,1.59184891033554
"EFCAB13",0.926925241428647,4.76765191161932,5.29528354810838,2.11100438978156,3.88889486028041,1.57968145969967,12.9703488453842,0
"EFCAB14",62.0307108342541,175.866079875045,47.3409598235339,57.1044093463579,43.1222484404548,59.2275458388867,87.5679537568253,73.1523279155987
"EFCAB2",11.3609676541455,16.6043017728258,7.32247648024012,18.2545492794321,14.7510137197498,12.6818166484044,16.9352975108671,24.9466745591076
"EFCAB5",0.830232492958582,0.459498587342941,0.537349023553768,0.5038411104253,0.586636146480245,0.325549098024269,0,0
"EFCAB6",0.0726250028819236,0.0579746778202217,0,2.66000571062802,1.90227403872618,0.114182385955925,0,0
"EFCAB7",7.89223337941751,8.92447646769581,6.23328431024065,10.2434073225293,9.54625815140042,1.2131740555512,1.42725835088861,5.21164953048316
"EFCC1",0.179378749331847,4.64458415699993,0,1.26077294952579,0.754997330963198,0.0348510616218769,0,0
"EFEMP1",1.54193124637009,64.2086670845696,0.559440172229001,421.094587045868,97.1000389062501,2.19580694633934,0.613553959156326,0
"EFEMP2",2.07288605086105,40.5335466675805,1.69046469532678,276.254125882205,14.2610060796843,3.42824017039921,0,0.688214667919217
"EFHC1",7.21504095721976,23.9890358535532,15.5270001159593,39.0115616619102,34.8005843515655,4.52722020084343,18.8960966321765,39.694170480892
"EFHC2",0.412911998401369,0,0,1.12160592124006,1.09030146861916,0.129866599324757,27.7879390712109,0
"EFHD1",11.3504488411804,13.6039169290575,6.36983637599358,62.167108103407,197.340570440579,3.21625878547859,7.09559620913256,1.93882840457711
"EFHD2",65.0750628850862,50.2671466809672,21.1694280936954,13.2523702386414,12.1126497848185,149.995187132328,21.4589192128454,56.0608856464401
"EFL1",12.9415406456852,7.24453948125634,10.6857510862454,5.55866052921868,9.16408308198883,9.39078347153863,19.9818139294139,6.61609100546232
"EFNA1",1.43688550901265,198.321943437443,0.78219829317426,5.50115061936747,70.1009642280884,0.930559040542342,0.306776979578163,0
"EFNA3",0.385794086150928,1.43005997267836,0.576064944648241,0.174659301090109,12.6822302410286,0.554417030708865,0,0
"EFNA4",5.32582012211653,7.32414723492085,5.49021432542713,9.07845992121982,18.1850081662897,4.28093683134228,2.19355163264747,2.87393405933467
"EFNA5",0.659690566750878,2.98407060324973,0.0638100480687014,9.91605990176144,6.03301595436333,0.76110586658044,0,0
"EFNB1",2.7969208623814,115.126475480728,2.00032549405671,23.9355052648166,7.98365111362518,6.28984988914685,11.3779677640553,5.02160685779831
"EFNB2",0.866328923517608,160.630437603534,0.705332986283635,22.55715126797,7.34273944235487,0.508498001672253,0,0
"EFNB3",0.0276775849203661,3.72126866040304,0.369210956356877,7.57981734971107,1.5919965793157,0.0680233792495886,0.984264562440267,0
"EFR3A",52.9395392539455,42.8821663485186,41.0958388951449,46.958920261306,52.638640839052,65.5483392589599,58.2040483373157,24.9347007915983
"EFR3B",0.445238520886523,9.37456228345131,0.0246684005756519,1.61698515897974,4.04191007357951,0.072572184440125,0,0.895840612038306
"EFS",0.382902941870103,0.743689790375787,0.0440390921075659,20.5512809674947,17.7676094903375,0.147906782358681,0,0
"EFTUD2",25.1929331034612,37.5306830641004,19.9344737817988,19.7557564608983,26.1277706081206,36.8288558780792,19.5217578240646,33.6447831989573
"EGFL6",0.957388639032282,0.472385642255293,0.197371817995654,112.072240307956,1.0026344841699,0.295765218606767,0.984264562440267,0
"EGFL7",1.95862894674521,974.937391919731,2.51752128533248,10.7988030824056,2.48573050397915,20.2478355361101,59.5429388150437,5.77102868550906
"EGFL8",0.290563615564566,19.4810858467718,0.0524649790277847,1.25569665971434,1.40849733339339,0.270086974521489,2.04259630330921,0.769161544691747
"EGFLAM",0.204757351736696,5.54087552858105,0.163333039333863,72.2531628397975,1.55405034897924,0.131360487820402,0.984264562440267,0
"EGFR",0.928963630442533,4.54993007579881,0.866414188454349,61.7381697436358,47.1582054774144,0.536126672968481,0,0
"EGLN1",17.8100365286221,58.23800550294,15.0056310455683,33.2759055959822,25.6067407182295,22.6812048491731,11.8179295875004,14.7337503495552
"EGLN2",23.999967914239,27.2417353834859,23.0460366917237,10.3528195683199,14.0290691790069,11.8189624741962,24.0575718140335,16.255388623123
"EGLN3",1.91097254212044,7.82503037648075,1.74860717654532,15.8862049119837,47.2289792623309,18.0915060942151,0,93.8120329035524
"EGOT",0.55054925444789,0.924861447424315,0,0.909148613305924,5.14280935014791,0.76696842153665,0,0
"EGR1",57.416312896041,170.191821390076,119.508354586748,537.641660002773,163.526966731158,332.469587072256,419.357006636934,13.8225108100103
"EGR2",8.26082726517207,3.40762245441626,13.567554951134,38.8180814215063,5.89527133704452,39.7632567463609,1.97672827864377,0.577620998602735
"EGR3",3.58875828168783,16.7375409565335,8.47783260658409,15.5706882277755,6.31634123929347,13.0760656011502,70.4477008767298,0
"EHBP1",11.0223157682788,23.1803342508656,10.8374783344962,34.4860694952678,23.4107639267262,5.84695890314786,7.40698192582981,6.71194031642627
"EHBP1L1",20.5696822786546,44.9136754427713,13.2559464846176,18.9075204951661,14.6179989249442,50.5546377378452,2.67072997304752,26.8825718932677
"EHD1",54.7926834457832,23.288335390215,32.3019039308647,21.9985804662994,25.284582184629,29.7613594382413,5.68531330500468,27.5487682703285
"EHD2",1.3364115747896,239.733506023236,0.833278459176843,144.368559547288,25.5927727665116,2.45789643812752,0.984264562440267,0
"EHD3",1.96250064068421,10.1127487253073,10.575596930126,11.0701389766887,2.04133607124669,0.464979572826105,0,1.14805817440381
"EHD4",31.2271314934187,199.811491866232,15.1026590586819,14.4394196763445,13.7665240767954,51.173898812726,19.6754962698154,11.0584283748366
"EHF",1.78488793377754,1.95162412871356,1.66284057377945,1.62750377030907,81.04281905844,1.72743864191676,0.306776979578163,0
"EHHADH",1.46734933976238,7.26571099156194,1.19467351278564,1.75217266859743,3.99643411648558,1.8204418576652,0,1.38682164545941
"EHMT1",46.0785763434637,49.8962563811125,63.8830522366615,36.5235176510759,36.1803543687562,25.078715743663,67.2455278090038,35.3096704834543
"EHMT2",31.0988814911851,31.7846430140019,25.0779009086586,22.9000208646771,59.9917045059135,17.5976868743574,37.4358281757066,34.4400210018254
"EI24",35.7892673241582,90.7229286975243,25.2360623197466,78.9438640537334,108.56066800458,38.2675646276135,22.6852992942124,48.8359776188342
"EID1",206.628288854471,379.407187497272,107.058425534287,515.920899529478,107.079086203541,145.499213856407,244.781377211799,196.161257642626
"EID2",3.20859349536887,6.52979558225533,2.46879512774354,5.13168533557748,4.05424332535137,3.70074023145797,0,5.02266070617004
"EID2B",6.70764785273147,6.73757801900438,3.45372166353728,7.19055364483844,4.33984890566388,2.59743781900206,4.5679204085548,3.07647227258597
"EID3",8.59179728402633,2.48692941436544,5.04907387224842,8.70652793445472,2.50154115524133,1.21752717515548,3.04979093065526,0.769161544691747
"EIF1",1832.61172330316,1198.01962168665,1445.43151425162,1231.07574799588,953.607824719759,1338.83126095306,1486.854371114,1431.05374896124
"EIF1AD",13.0006282924836,10.0611479589619,13.5336576598585,11.0917887730518,12.4975837412076,14.1728760342856,13.9515007383015,5.5293421601023
"EIF1AX",125.873566483855,129.541486572536,130.671499493276,144.701253497013,170.234140823217,128.863555997161,173.991622908793,153.600267329177
"EIF1B",131.281337051129,95.5977815283188,127.810175699672,142.585514595105,67.8897817112172,89.2245208659024,161.079397473129,187.001479032171
"EIF2A",66.4919269997889,58.1180906145168,68.2199772049371,60.8171729964221,81.1613951027447,54.8485799535593,87.3447352874774,72.1236978323416
"EIF2AK1",55.3856762321463,41.829444043702,53.8421015452089,41.4121205048022,85.1140295436198,42.8252275685128,78.4497495764203,55.5823563570106
"EIF2AK2",127.555753782358,106.637804416655,116.38078081979,85.5106658905413,70.7298598208537,80.2150150298351,73.0249018511418,160.870388491766
"EIF2AK3",13.1046556255501,11.292275342887,26.9485886527984,18.0470696877646,11.8409602616408,10.7025698890794,17.3222488436806,25.0626071317536
"EIF2AK4",20.7122333501779,63.4442404789494,22.1164294302326,48.2766951201607,47.4108065946201,35.8537499349236,13.0945108184946,143.08248371277
"EIF2B1",41.7399671905608,34.9464014162942,31.9882755676499,28.8457958786541,35.1593175060527,27.265437628347,31.4099727587552,26.2566698874093
"EIF2B2",20.8233063779429,40.4070423658721,12.6812535217483,27.7207027421266,15.5023582594575,19.6581676652921,20.4776799313973,7.98037607206863
"EIF2B3",17.315728705133,18.4904556512896,14.3921232856118,26.7778968221782,25.542763931814,18.4896656141748,8.45799716001497,31.4199108524804
"EIF2B4",18.744575501583,23.5511812860349,11.1324244901,25.5045138871538,26.9163226747988,13.2355656090301,23.6916853152984,18.0953465586663
"EIF2B5",33.2558466660519,27.6809903288228,26.344546242361,20.1205326222498,37.3349515665975,16.89050047434,24.28709444439,17.4099439834672
"EIF2D",20.6303432620823,25.024799327544,18.0333479158958,25.3826707433249,44.1652924354591,14.1787751416227,36.404838781395,13.0025289080236
"EIF2S1",45.8269717549509,54.0126880998239,34.1664235142439,42.2428469168719,44.7262575704519,57.6762623933662,55.2919121773551,44.1808094826376
"EIF2S2",112.023625006841,140.738924700006,95.2792553210836,105.726796994708,202.761345656649,130.458520771444,145.214960811865,165.581825106472
"EIF2S3",135.947708400733,89.9887864361844,185.403094653346,101.714229732184,147.243623804793,95.9792347387301,229.343439657337,165.226346082283
"EIF2S3B",0.96399697632977,0.282715673436219,1.38364625493785,0.199436605233456,0.752674185637794,0.505525975722136,0,3.21769371284834
"EIF3A",120.65697538452,125.820833608165,89.0650209138331,108.206713518976,110.752428687736,136.44838680488,110.059930567836,168.378971567019
"EIF3B",22.4413147974768,49.7890771101141,16.699636143322,29.3922922067994,38.7801020795777,35.9567625358992,4.29003335079909,32.4673451071243
"EIF3C",5.63278003924987,9.55671260200561,3.88216374458649,6.49137974402134,12.2597667140681,6.45636012697318,2.77360225698601,7.60882016046947
"EIF3D",131.305306676634,117.557278881573,129.106255064153,94.7306291499924,111.744240230416,103.322035164603,105.024719583943,142.310139369609
"EIF3E",255.628323821445,237.65728814196,261.243016500844,226.687981027503,336.186378229111,172.522596565601,302.926452929422,253.885918858346
"EIF3F",347.694303004812,254.191023326703,316.472318740216,263.801836816946,241.774493037337,198.352615099094,272.243041498131,514.737504065353
"EIF3G",296.585890417981,194.101494491549,208.615244892995,187.275312810465,222.90745585279,181.256754365237,136.913214767945,224.721147367868
"EIF3H",268.847706677554,165.025555925771,241.192156217924,184.609271893359,447.136501586479,185.151823729684,143.355132899004,250.242108933689
"EIF3I",103.810935366104,136.853715391247,89.35758857059,116.124091151637,126.726577595594,105.903403880055,58.7858393272983,138.313092149122
"EIF3J",54.382133287444,59.0492980106384,46.3021171732814,43.0423522198731,42.2298641702241,54.4431679618391,65.0613457926202,50.0445022714763
"EIF3J-DT",22.4996503749358,17.5288748342802,18.9306255619475,22.367782106145,14.5862809805159,6.04931608979372,32.8493352447643,6.55306394701269
"EIF3K",425.523105790719,321.479600911752,320.474329713798,320.29521182627,337.120077824247,380.226002462353,524.22677569026,389.840616536852
"EIF3L",193.834891863748,181.743729909466,214.045238209221,217.672452547031,310.294728304828,153.216473388358,133.389923872971,412.766507755158
"EIF3M",135.283930850734,100.638617378954,104.498498653648,97.5585117031906,139.320734981268,112.139977950625,161.78313864586,170.47355162718
"EIF4A1",47.2161329058085,61.7246504284655,34.284777629207,57.3251462059135,41.2006204285434,76.1506103440047,27.6767801576674,92.9717216794212
"EIF4A2",300.355884528372,187.826779479103,286.008222320975,271.630607299817,223.620784450285,127.655881386062,303.593174658196,211.871371044727
"EIF4A3",53.3184589976754,55.6355995421869,46.4961592821937,59.150769492663,73.4324876168666,65.0161960242939,53.1326173892386,153.875609663488
"EIF4B",213.410577430391,178.814612823311,230.085185827996,161.738857994076,252.186530392846,120.13687939819,224.551716062327,218.838619844991
"EIF4E",60.8102670038129,64.3056097832205,48.8543184677764,47.9918611721022,56.0158670404497,65.2501091075047,33.3356250394206,51.6705218180523
"EIF4E2",68.7499935751993,68.868029291316,39.088799049615,76.244094754667,63.2857370957245,84.4739972340575,75.4664159764173,55.8491944796969
"EIF4E3",16.9595285005574,10.1785339132656,2.23806442044616,9.95426998549164,6.60235730095,6.60170235518104,6.36193488067451,0
"EIF4EBP1",45.791276432231,72.8145076503934,34.195015516807,64.3002421221351,247.713990119605,144.503250330736,44.3622570978592,62.1833544762043
"EIF4EBP2",34.4821624891918,64.1475532461143,14.3598566361994,47.8744476790054,30.4976021653348,40.3647205506773,38.4319611345496,22.5467374378189
"EIF4EBP3",5.14601400711657,17.1786536165118,10.5385241551237,20.8125067788465,61.0515167481352,19.558372994926,41.431533824625,49.8711510147239
"EIF4ENIF1",9.19309608162352,12.1197797056367,8.40936671088291,10.1261246131352,10.3129155001286,6.16536292260939,2.36143121623153,19.9832968618635
"EIF4G1",80.7359406632566,118.519726155818,56.2710554417938,95.0071900282868,96.3196845680076,88.2728388483206,71.1339423720912,110.709728628619
"EIF4G2",265.215041044103,359.562465899207,206.404606517329,258.454907560924,244.730806799047,302.66182107464,187.283750516947,338.03755091533
"EIF4G3",21.1643282531353,53.7308413400943,26.3651149898925,48.6906052142135,22.0816546777978,33.9913693758358,18.777209014872,52.1338570976201
"EIF4H",114.576629116309,127.636483666495,83.1040812529265,107.62252378584,113.817555940671,106.99736945914,58.317827556615,84.771632740162
"EIF5",163.327580552433,156.571429987205,169.112412826949,177.376419844374,131.877393387389,168.114242646717,160.630202586687,213.582195296019
"EIF5A",254.295807028682,193.359035086996,241.953605070911,190.658719107498,311.109225544724,241.399628040332,216.096944004525,315.892696719049
"EIF5A2",13.8992789033289,11.6060854468483,2.49972182844974,14.6068821880517,5.3325604987887,4.42680586740716,0,2.66444950105263
"EIF5AL1",0.818815088364512,0.989247433695784,0.669903324612092,1.02562982312634,1.47270951045853,1.29633889541084,0,5.69282557846948
"EIF5B",97.9064318965131,107.827917786119,86.6845530282616,92.6483535269566,114.901883186996,86.7682169404396,121.939945175449,104.506872764561
"EIF6",67.9577802453228,85.4811994104512,56.1581767726758,78.0308406299124,112.026221380723,84.0883438752514,61.5436001057597,64.2370718538515
"EIPR1",27.0184594834036,14.8302223800908,19.3208255229462,9.14098111833777,19.0320360336515,13.9478136885977,3.61480546531228,32.2623261372096
"ELAC1",6.02106810540786,6.02820547744548,3.15087678475811,5.53392964271824,7.0190971910133,4.15616296661603,8.03209113997198,2.99793819119928
"ELAC2",27.4315995798893,31.5853820501212,21.5930721401209,18.532121632804,16.083349315475,18.9898623552281,9.28920648444075,32.6453395878032
"ELAVL1",64.2057057228913,50.3230253388632,48.3053149441047,39.1252240111848,65.5127571615033,47.7800891529566,34.6251803125971,44.6389363825947
"ELAVL2",0,1.64678915734655,0,0.369868845416233,1.75478844392717,0,0,0
"ELAVL4",0.174104315816804,0.0267442642579356,0,0.433193638265739,0.36658840362382,3.17394207441936,0,0
"ELF1",218.549706934676,87.7409745225202,148.838088227136,60.4092439768742,49.4668879020432,108.097194676541,258.076693996271,116.595142633792
"ELF2",60.1802841339497,79.9105878545654,53.1990830077988,69.7897032969137,40.318014505016,40.237513159156,68.720735924578,50.0626216937541
"ELF3",2.92817744385917,2.14194081388921,2.57735393839995,2.02519839424725,272.776632346875,1.39533750366866,0,2.46378979165097
"ELF4",15.018114610467,18.5561829449632,13.9774751066953,6.17455904308645,4.48352425941182,19.3775647767207,11.827490522809,18.8822395902613
"ELF5",0.422498478792067,0.0331211537025227,0,0.783840721580379,50.4297159102495,0.11355600390787,0,0
"ELFN1",0.090960457485901,23.0099426186089,0,3.63221447249403,0.0422871228257982,0.121149976239157,0,0
"ELK1",22.4208497534974,13.8457157234421,11.4049068885301,17.4126244255636,23.3464835711185,13.2384761173182,15.548861080931,15.4015193891431
"ELK3",39.9713708891491,250.31671696087,56.6584540589744,35.2973945472243,7.90320019729258,27.7418197760793,30.8857869884043,7.9646349092051
"ELK4",32.2959459916621,48.0604616490124,28.0229801410381,28.2878483264041,21.4661866626122,17.7808083539294,57.2810706818137,43.8773112643222
"ELL",29.3646971586843,11.9738114541105,17.2150421548728,19.7916663355129,11.0856395516601,25.6463585331274,29.5730617155496,76.1944859871867
"ELL2",16.8671389958632,11.5459030573257,57.5281890829378,26.7730291091245,13.6432235585142,77.7922691536188,92.3496924154646,7.26941290458264
