"B_cell","Cancer_cell","Endothelial_cell","Fibroblast","Mast_cell","Myeloid_cell","pDC","T_cell"
"PLXNB1",-1.22741949504543,3.03427959394468,1.22136243187528,1.99279361610318,-1.67864100980838,-1.17740231157519,-1.67864100980838,-0.486331815685766
"EGLN1",-0.718609692691808,0.0215519405324731,2.30448628258554,1.01537278056812,-2.79359502702225,0.730760441645489,-0.833438203902576,0.273471478285012
"DNAJC12",-0.690560640952373,3.21328728666948,-0.557241003731288,1.20723050547799,-1.38846723593281,-0.297719519353256,-0.570753506358124,-0.91577588581962
"TRIM22",0.424527383303722,-1.42323323492658,0.605848128282159,0.194650554621229,-2.78217922591582,0.239297837687811,1.52122430773457,1.2198642492129
"EEA1",-0.600362733162139,0.560819405500401,1.23792269164214,1.63504082766652,-2.28774598261874,0.630782135116711,-0.887447096651408,-0.289009247493489
"SYAP1",-1.34136690181351,1.34162402191852,0.38782447190963,0.529519224164725,-0.988688848018911,0.396912508295589,-0.989265567701154,0.663441091245115
"RAB1A",-0.0279576933191638,1.09838384906786,1.19924695103682,1.49338370481287,-3.42604263621108,1.01497190385447,-1.27214715045554,-0.0798389287862351
"PIEZO2",-1.01856957766772,0.311876210135668,2.73154364746428,2.42365583749381,-1.17873346757106,-0.985587153218219,-1.17873346757106,-1.10545202906569
"TAF10",0.16222627742713,0.751001213752413,0.788893977178367,0.534621249277486,-3.29179934206646,0.632809951926648,-0.411506774528998,0.833753447033414
"NR2F1-AS1",-1.11727029362248,-0.375960095637499,1.4929411442569,3.8525222650024,-1.11727029362248,-0.664772545726268,-1.11727029362248,-0.952919887028096
"ZNF296",1.43369166960989,0.895513551345973,-1.53933632337885,-1.43756638303432,-1.27045744367664,0.636008498090712,0.461175515534167,0.820970915509073
"DCAF5",-0.977617632598013,0.342488394784369,0.988315766208209,0.693646722725349,-0.593475474980631,0.0815972095248799,-1.82628900241303,1.29133401674887
"FYTTD1",-1.0940387333069,0.786577271798433,0.982044093619888,0.616302984689602,-2.71694071626192,0.562024151152074,0.240808328255222,0.623222620053602
"TRAV14DV4",-0.0886941437697019,-0.567333667478628,-0.451046393302776,-0.882729336732824,-0.243294496062241,-0.0601890136813028,-1.09082862213728,3.38411567316475
"RTKN2",-0.910233464441125,1.08429647357609,-0.584537136457154,-0.0699241060430453,-1.43822840038764,-0.396030244808922,-1.43822840038764,3.75288527894943
"PTPN2",0.0153161379234933,0.303524612496768,-0.459189076176104,-0.200160096997283,-1.84058826061519,1.14778635785712,0.0564359958845851,0.976874329626607
"FBXL7",-1.12050163304094,-0.481157903526369,2.9581444459874,2.90807948222403,-1.12050163304094,-0.982293956055863,-1.12050163304094,-1.04126716950638
"TAF6",-0.994759274231485,1.05373354405106,0.897902210469686,1.11722268329681,-1.80781932217418,0.290068989833265,-1.29977034454067,0.74342151329552
"TPX2",-0.393689729501778,2.223266929832,-0.123585892715417,0.26042066708154,-1.76469471993902,0.631633307453847,-1.47544400233307,0.642093440121891
"HTATIP2",0.0305423589995516,0.848913411173655,1.0138378629868,0.277484319371563,-2.65399559124578,1.12090406013364,-1.81971567541941,1.18202925399997
"HOXA10",-1.41321214476425,0.563825446333565,1.75125132529653,2.23561038835108,-0.1378063753368,-1.52198589458433,-0.834251334951919,-0.643431410343882
"PLEKHH2",-1.07660982179087,1.4426415852668,-0.567358828141923,3.88612174210088,-1.14461527606703,-1.09054925014325,-1.14461527606703,-0.305014875157571
"TXK",-0.511008189744444,-0.646034315436188,-0.752651945182192,-0.465782425340488,-0.567092177927541,-0.0927453734414151,-1.14851931565322,4.18383374272549
"KIAA1211L",-1.38987075423553,1.31205246018631,3.44868412285267,-1.05943998915749,-1.62909525192557,0.88311417539708,-0.961102814355646,-0.604341948761831
"SGK3",-1.20815853705569,1.64490552139344,0.209138926570441,-0.211796578425797,-2.2924236292971,1.88949794147211,-0.592736534252083,0.56157288959468
"TRBV4-1",-0.180820287340623,-0.684816561564581,-0.323584823250703,-0.792437456166105,-0.792437456166105,0.035306274312382,-0.792437456166105,3.53122776634184
"AD000671.2",0.83037922582831,-1.2991901886156,-1.43443148348378,-1.45824926759417,-0.755218600557667,1.20745905030151,1.63343961455084,1.27581164957056
"SP140L",0.138614495767183,-0.777938707432583,1.01641658674276,-0.218692600194664,-1.70542558415306,0.797706065943645,-0.891992028022818,1.64131177134953
"SH3GL1",-0.333011085785367,0.76201109990075,2.00452825418027,1.3915713214195,-3.6492735114891,0.513483195925322,-0.915998409254875,0.226689135103499
"STAP2",-1.01426143834517,3.60406706016971,1.10462663508252,0.241837125026264,-2.05700867461245,-0.905564299365322,-0.74161283650886,-0.232083571446684
"P2RY13",-0.685716764685203,-0.633744848872887,-0.769967725530471,-0.73247093947352,-0.769967725530471,4.4519036521847,-0.769967725530471,-0.0900679225616757
"TTC14",-0.202969998754236,0.399407868619914,0.977230297708225,0.981195988596568,-3.77770964978,-0.105902147942248,0.718203917929711,1.01054372362206
"GIGYF2",-0.546780368327624,0.717626289904618,0.913774588334729,0.867518884716013,-2.27549945769469,0.42322527500591,-0.73822134086088,0.638356128921927
"TMEM243",1.72184926621504,-0.52297945005993,0.0659532800692963,0.0627438858052807,-4.25754601582251,0.229064654859479,1.18558702444848,1.51532735448486
"PRR16",-0.930608662830987,0.746616954478707,-0.660812912656108,3.91581092522002,-1.06669817169479,-0.0512141507426434,-1.06669817169479,-0.886395810079399
"WISP1",-0.905386536468994,-0.569441862534269,-0.437315042643298,4.29313839548858,-0.153837680386297,-0.618149834305583,-0.976371916373759,-0.632635522776377
"GRAP",0.930691146854931,-1.44262304045582,2.76969246638089,-1.43101926546081,-1.19060781635325,0.217726773401602,-1.1807814139555,1.32692114958795
"SSTR2",-0.78036062307009,1.3284819853781,-0.319341453463399,2.64681204397541,-1.06081601057593,-0.16452808670685,-0.866369144214718,-0.783878711322529
"KDSR",-0.0109917006247606,1.1518186121555,0.885308996046419,1.230810207204,-2.52649331451567,0.214751781130143,-1.78483369550089,0.839629114105267
"EML3",-0.918874978617516,0.594424424953182,1.79756152260715,0.440215760896821,-1.17499725386934,0.233460923355388,-2.07319495398142,1.10140455465573
"YY1",-1.55792283436748,0.507411778210056,0.787993927340876,0.473510897305421,-0.223295430595941,0.484463845245594,-1.06853108799948,0.596368904860954
"AAMP",-0.496471395494547,1.25827628001087,0.849828999036516,0.825873742557603,-3.07120828819799,0.586746966538544,-0.638257193341741,0.685210888890754
"PLD2",-1.52919632422621,1.14737334349484,2.07350522609814,1.12147648069226,-1.95399734898281,1.45463057787149,-1.8897731748463,-0.424018780101416
"ST6GALNAC4",0.831713939546697,-0.55590371286306,0.457957434215358,-0.271284334818231,-3.41449571326227,-0.374508894037515,3.29066088353479,0.0358603976842278
"TRIM29",-0.371277710187646,4.11727810644711,-0.805580513157456,-0.692484025653152,-0.886684553446152,0.0384076209859337,-0.886684553446152,-0.51297437154249
"RTN3",-1.63352863025522,1.56630132772944,0.622338978645905,0.539806591303829,-1.42375674809645,0.984362085568049,-0.547281853161802,-0.108241751733744
"SNX18",-1.21025461560031,-0.179200455196774,0.344641698980787,1.47099180777142,-3.39747781945207,1.2943177213601,1.53391111587588,0.143070546260966
"WRB",-1.24591373117075,1.25497292267154,1.16753289201359,1.15304940564379,-2.00971667746607,-0.080271248821247,-0.201908383835936,-0.0377451790349124
"LINC00665",-0.00233620564951154,2.51802304393852,0.696621905298663,0.446701190763025,-1.57283866930725,-1.18704751803598,-0.216225728318316,-0.682898018689158
"CHMP3",-1.38004175615733,1.09825391156961,1.07230844932344,0.726731050303461,-2.40614602192724,0.498079006387376,0.199501279972683,0.191314080528
"PPP1CA",-0.56207484018089,0.634815891239332,-0.0250655908062629,-0.470139930608145,-1.0212368489724,0.763076322861697,-0.493906762554597,1.17453175902127
"OR51E1",-0.932259969613863,-0.924447471948549,1.86263823235557,3.61028588450974,-0.932259969613863,-0.890119001811835,-0.932259969613863,-0.86157773426334
"MAPK13",0.978442583832212,2.53286118294367,-0.608130741221177,0.0107649376764488,-2.85226310232599,0.92704136730767,-2.4121281514275,1.42341192321467
"SLC41A3",-0.0632895120720309,0.774006558372269,1.60229783938731,0.851351781342697,-1.8592080046512,-0.331174405541776,-2.08377990396076,1.10979564712349
"NDUFAF2",-0.322310258592057,1.13228130565182,1.05269664620696,1.64886002585194,-3.23474534472325,0.663853473059798,-1.88902027987485,0.948384432419651
"ICE1",-0.658175874608711,0.644379316902839,1.04303731378815,0.817278159878459,-2.37225902200037,0.396138866024483,-0.757747826267715,0.887349066282868
"ST6GALNAC3",0.13703321153118,-0.315339656962988,3.68505588316037,-0.951987245854606,-1.1447872037128,-0.229895354957544,-1.1447872037128,-0.0352924294908095
"OSCAR",-0.82595944116421,-0.354448929670917,-0.776927412311763,0.0309595649723342,-1.00650157616309,4.37304921568208,-0.628246399338205,-0.811925022006226
"APOL2",-0.266947617619499,0.0571130938485843,1.29633286814732,1.38254796793295,-2.61206320910451,0.780356150158817,-1.25897181415491,0.621632560791245
"BAZ2B",-1.0228141951062,0.744383591147025,1.81436575473481,0.696693441013789,-3.45394716868821,0.790512258624647,0.622790169231954,-0.191983850957813
"RPS6KA4",-1.34324440818427,-0.670897084039455,0.115110602257653,-0.272195670164321,-1.81213995350141,0.764249786255386,3.41270630529076,-0.193589577914336
"PRKD3",0.126481624867472,-0.496798180170667,1.80293025279201,0.925497352423287,-1.55393007458516,0.397811689469912,-1.34842058930721,0.146427924510363
"SAA2",-0.654342025118024,3.74125625486816,-0.216596973109986,-0.415345388454761,-0.884022113364147,-0.59072087587151,-0.571087731589533,-0.409141147360204
"RTP4",0.0561043516524034,0.112107031511292,0.669173878419602,0.412166007968599,-0.0903491357037891,-0.0188826657632842,-2.62267760720345,1.48235813911863
"RNF135",-0.38071076639477,1.04434291766193,0.595594593369366,1.02149593770295,-3.02032533013383,1.92466638980567,-1.0994179347996,-0.0856458072117152
"NAALADL1",-0.921660089004148,-0.825911089340137,1.63564560179424,1.63672655434069,-0.929068228651586,0.103530107920573,-2.38381351632653,1.6845506592669
"ACOT9",-1.32746213942254,-0.184935109532639,1.30535790660574,0.928841993353676,-0.789554956437651,1.32395148840962,-1.51974285070799,0.26354366773179
"TKT",-1.64949465800587,1.14855437924128,0.527603207545839,0.330894127650736,-2.30861411117336,1.59601131260031,0.228065774790623,0.126979967350451
"FUOM",-0.881044347523515,-0.765696248907837,-1.09586327149177,0.371315312735153,0.0878594421924026,2.03730449369148,-0.165167007571779,0.411291626875858
"ZNF205",-1.9368748379791,1.91638837564222,2.2223554126491,1.55005376366502,-1.72208025362428,0.146741911546049,-0.452912645224905,-1.7236717266741
"NUMA1",-0.845813905744096,1.03085687751587,1.21565206267992,0.863300930292834,-3.28011409244938,0.0879061133744395,0.308654394671023,0.619557619659391
"SIPA1L1",0.0636651316183041,0.576744051172763,-0.125120166150504,0.860963489432219,-1.80689344496353,1.21184213527861,-1.90042624843337,1.11922505204551
"ST3GAL2",-0.611980137094997,-0.649650571809343,1.50415214875649,0.980626475912317,-2.67275444980774,0.0723093629782471,1.54762792396403,-0.170330752898998
"BORCS5",0.0164218283922452,0.596943602267169,-0.72317318259593,0.0353294186366092,-1.489748021639,0.469206718807453,-0.57840491225575,1.67342454838721
"MICAL1",0.215252319193424,-0.965472316587837,-0.914581706599109,0.242820734956076,-3.39555289880122,1.46165061355256,2.22594091882217,1.12994233546394
"AKIRIN2",-0.350825013485422,-0.156425462919825,0.0358194871364267,-0.119812304454179,-1.68487792150022,1.06826895218325,0.105632497177604,1.10221976586237
"GLIS3",-1.31931312869207,-0.0230542643062886,2.62121161162259,2.766748003476,-1.45175830304695,-0.172813852463762,-1.45175830304695,-0.969261763542571
"RYK",-0.76496710937492,1.39000808576028,1.89926877228647,1.64585925138287,-1.5612056935023,0.363928867029859,-2.9227612902413,-0.050130883340969
"MFSD1",-0.185421550679785,0.0382118915177024,0.250944942344899,0.223520283911869,-1.33164837323579,2.5697764792583,-1.17802403837107,-0.387359634746125
"AK3",0.177502533669593,0.700394138542215,1.4186452881722,1.44152247973315,-2.71673624735277,0.0303802383303597,-1.53471221488604,0.483003783791299
"CCL22",0.051029180155698,-0.369723199278971,-1.09614101402391,-1.01734758560911,-1.09614101402391,3.79535633758528,-1.09614101402391,0.829108309218829
"SLC39A10",-1.28869123181068,0.168707437000058,1.84544936441525,0.64052344176298,-0.746858634639675,0.0935697246629686,-1.16476458021077,0.452064478819862
"NRIP1",-1.49718015281988,0.929759011906568,1.31295896743973,1.35962846086765,-2.02412178542177,1.1101449680457,-0.603093549522319,-0.588095920495675
"CCT3",-0.75263000620517,1.51341486626352,0.595858719109216,0.479508107978133,-2.47951968202592,0.306445358498908,0.00480133990512455,0.33212129647619
"TPD52L2",-0.573785411848357,1.25223869226103,1.02210315496692,1.12577189330211,-2.99818406362286,1.26910885250592,-1.29741147800261,0.20015836043784
"LGI4",-0.906515657146944,-0.593954802587849,0.369242528289583,4.03786778573838,-0.575726944774279,-0.69308152993902,-0.710981429906632,-0.926849949673235
"NEIL1",0.299753962355938,1.51917964363679,2.50617636880964,0.748540455771206,-1.60681239871253,-0.941280466096077,-2.46086174472359,-0.0646958210413757
"MREG",-1.01373195163909,2.08181434831843,-1.34435209033766,-1.26718563955775,-1.45543433794646,1.26786434337683,0.892919576648045,0.838105751137652
"PPP1R35",-0.327453384354904,2.60991157645345,0.373473411777486,0.435446086700717,-2.25782029535243,-0.779716927087009,-1.51584217863271,1.4620017104954
"PEA15",-0.91190911165156,-0.0602523516387563,1.80964237179662,0.888132532144068,-2.56479027673693,1.52495337125062,0.682491844494079,-1.36826837965814
"MTCH2",-1.28032830012998,1.51156132493679,0.712223233502131,0.456364333950092,-2.7741242384746,1.13540265007236,0.106170094186518,0.132730901956697
"SERTAD1",-0.155679278767767,-0.181066911037157,0.48522999884843,0.207304849350067,0.257883628536821,0.188519422170933,-1.72171836484059,0.919526655739263
"ZNHIT3",0.016538880893852,1.03482068155179,0.15720965746734,0.443051493793558,-2.15565924624004,0.52371938922705,-1.2277651234948,1.20808426680124
"MMP1",-0.939027436767863,0.853884397212456,1.27047453458934,1.46300615920859,-0.939027436767863,-0.156638789414208,-0.939027436767863,-0.613643991292588
"PDCD2",-0.710672263156934,0.666965464511498,0.717116477742429,0.327742622197257,-2.85349124852396,0.476616695486412,0.295677714952335,1.08004453679097
"LINC02273",-0.277409831843753,-0.199299643599386,-0.653621107967219,-0.817630540114383,-1.19507402333211,-0.084574421630728,-0.930649909030655,4.15825947751823
"GGA2",0.7486087489012,-0.0268186205263924,-0.426968420657767,-0.491856517258515,-2.68455475219043,1.02787966160193,1.31611814835675,0.53759175177322
"P4HTM",0.010390363212441,1.13517644017408,0.521963883759846,1.20513523217561,-1.4467377825875,-0.30241390399682,-2.454873370449,1.33135913771134
"KRR1",-0.498173870763359,0.997902147936606,0.902602660192625,0.485500152133292,-0.599693785337191,-0.237893705476022,-1.66900179672219,0.618758198036241
"TMEM181",-1.53197805226086,0.935678253876992,2.11113220179658,1.0614548212809,-2.87143002735379,0.140975408625237,-1.04568308332131,1.19985047735624
"SEPT7",0.28057670294457,-0.454045894903156,0.984845475833185,1.36962046377333,-1.01809655091016,-0.142628180966891,-2.12136327407847,1.1010912583076
"ZBTB4",-0.906839231448866,0.362409616769166,1.32947113385667,1.62107752046209,-2.60004086979977,0.97424115839916,-1.84479256696908,1.06447323873063
"CHPT1",-0.281541782130594,2.49553331328705,-0.293843212372269,0.568466874977934,-2.01457080345501,0.371490868873186,-0.592215430906489,-0.253319828273807
"YY1AP1",-0.697550242340463,0.888071603190267,0.339998322493907,0.514414072490604,-1.79727882436869,0.549001638558565,-0.832995049246283,1.0363384792221
"ICMT",-1.54354091382724,1.12336218388194,1.76094714047637,1.58095045103726,-2.73663259698142,0.392607297192766,-0.85719833258215,0.279504770802478
"NDUFC2",-1.70637370347744,1.44063727070965,1.34299715396926,1.1710395391174,-1.77286124692561,0.740263019257214,-1.0697022257753,-0.145999806875183
"NSUN6",-0.555193077439304,1.11336212019017,0.748471713138101,0.0435723188066693,-1.31194032318129,1.02696598851519,-2.28130956781607,1.21607082778653
"PTPRA",-0.528436133976469,0.519738625537709,1.06070538520038,1.01673341719376,-3.61651502775655,-0.151745096885305,0.702782738659918,0.996736092026551
"DRG1",-1.6027907763094,1.09815498726757,0.603553294924295,0.726088268194499,-0.641173139893975,0.0260675768318879,-0.719313253151025,0.509413042136155
"THEM4",0.0862053204301531,0.833936920601022,0.0235739969152114,0.576462251063629,-2.08986407314058,-0.544627716369533,-1.19077892635106,2.30509222685116
"TOM1L1",-0.819538715763376,4.21038150247918,-0.719708592596446,0.742965462357806,-1.04178586415427,-0.658739036365171,-1.17292034347501,-0.540654412482715
"PPL",-1.16046238157085,2.79250302269953,0.45128913722859,2.5073943687934,-1.09791989665835,-1.11121778701377,-1.42557305286499,-0.95601341061355
"SLC2A10",-1.23954231708428,2.08124881964546,1.1044409015543,2.98484618679309,-0.928504591119093,-1.23752398212465,-1.5972860472905,-1.16767897037434
"MED4",-0.145368493605321,0.839607156007736,1.0684274713321,0.89179373617049,-2.70022641027811,0.427457000262625,-1.38297567220134,1.00128521231181
"SPATA20",-0.298933922985292,1.31692951274092,1.13513170055663,1.47440991233654,-1.29414183006197,0.0628874855172225,-2.11611990759575,-0.280162950508293
"PKP3",-0.596878815550218,4.46731929840172,-0.773481437058073,-0.566852260935802,-0.712427008750022,-0.540158848707906,-1.14134329222523,-0.136177635174467
"TPST2",0.766109830059124,-0.373720864703724,0.812540286929719,-0.199390069585752,-2.36675323696811,0.310388677045339,-0.432706938980909,1.48353231620431
"NOLC1",0.182433163371908,0.988374280732428,0.582876789374531,0.746135540463883,-2.38038303304506,0.221617911967708,-1.0397940817424,0.698739428877003
"CEP68",-1.36764315690331,0.089492552842721,2.65035424867741,0.659032891767386,-3.26291405017832,-0.236922836747683,0.925294593936198,0.543305756605589
"TAF9B",-0.663413708701461,0.834839043950443,1.46665648795265,0.983882045719418,-0.86237771734234,-0.746075466421826,-1.91760913061432,0.904098445457428
"EIF4G2",0.0855166959885285,0.573546584990391,1.24622797763747,0.746158974854429,-4.38712076516789,0.66139795952144,0.532427517184404,0.541845054991235
"UCKL1",0.342341049150262,1.13702550505702,0.955740846598814,0.576143827021874,-2.07307660404748,0.202825929052658,-2.08826951011785,0.947268957284702
"EIF2AK2",-0.312991991880306,-0.164012212155651,0.677747341143786,0.322173562979519,-0.939812859077193,0.4493330311976,-0.535003961725879,0.502567089518125
"FAM110D",-0.710290242571044,-0.173364903098736,4.49763700235546,-0.702660330152072,-0.747859304964172,-0.726428347564568,-0.747859304964172,-0.689174569040699
"SLC37A2",0.389564974664129,-0.513693853960154,-0.878482210425935,-1.01843510712502,-0.368209577502089,3.52108563306598,-0.650589913042409,-0.481239945674507
"PRKX",-0.107580091029899,-0.244502770974423,0.0993801808297645,-1.2579479808772,-0.306978494094566,0.606812435221923,-0.178031624031011,1.38884834495541
"UBA7",-0.334030656796722,-1.31063826129522,0.774506938944383,0.407080568988508,-0.383630835243128,0.362771019936823,-0.0771675094513244,0.561108734916675
"FADD",-0.43930093665289,1.27528897524583,0.936106831235137,0.769214912941136,-1.34630412645719,-0.178242707620635,-1.97566221667084,0.958899267979445
"ECSIT",-0.182869746678549,1.27519208914669,0.57582829757061,1.2034520573084,-2.28567910678881,0.152667191956795,-1.76242080684095,1.02383002432583
"FAM110A",-0.578822939263447,1.37326925983119,0.0554885158884919,-1.30793296412995,0.0764406587736293,0.696787087625007,-1.10472351082608,0.789493892101149
"ST3GAL3",-1.61952724662818,0.148664695942961,0.135403477160918,1.10883154576413,2.44869721008691,-0.831094939463784,-1.84355068038969,0.452575937526736
"UBE2A",-0.390631203574174,0.606436201110711,0.509899864889098,0.698784010361833,-3.09098540863221,0.909769286272758,0.333279492296471,0.423447757275514
"GGT1",0.250423520820738,0.944389224927235,-1.9389869253033,-1.44283971247717,-0.875148458252841,1.00006662289199,0.735204087129938,1.32689164026341
"DPCD",-0.798923938103577,2.62711272314987,0.57195571494117,1.69902057173445,-1.69085539378922,0.43285943966836,-1.87585188290505,-0.965317234696004
"ITGA7",-0.87423174747678,-0.407419127095428,0.473131689392229,3.91557700710215,-0.685277415423692,-0.634574166057501,-1.1826173054647,-0.604588934976276
"LPCAT4",-0.685815616944741,-0.150305200859563,2.08593010120564,0.384221062383426,-1.75832926042987,-0.544762952111749,-0.755906192221662,1.42496805897852
"UBE2J1",1.78158109080624,-0.785996601295148,0.871581347297473,0.0881029872702636,-3.84343114032893,0.139350046995199,1.94538862566596,-0.196576356411062
"AUP1",-0.259565338203554,0.489669711260244,0.852308741906266,0.489246290045409,-3.67706187745888,0.757790858808134,0.6681229668167,0.679488646825674
"WSB2",-2.39672580824971,0.99946906121536,1.37209040777145,1.31371485750442,-1.63068297721894,1.11661087597301,-1.33970504813656,0.565228631140975
"C20orf194",-2.41896050271199,0.158187144660818,1.53286336689144,0.998441732452841,-0.155581148458856,0.905231837264175,-0.661406772316566,-0.358775657781858
"TLE4",-0.00548106417743144,-0.311154841786756,0.65789691213896,0.722288723453459,-1.51372425937695,1.15775924985336,-2.4121721134677,1.70458739336307
"TOB2",-0.6512717278146,0.83445492486831,0.943451093342125,1.10992462686162,-1.12418116323906,0.00907950190240614,-1.51957259198609,0.398115336065282
"NRBP2",-1.74835999407086,1.95720046658706,1.73550287391416,1.83806284558788,-2.13796501667539,-0.768957360656766,-0.847134243132987,-0.0283495715531041
"TCEAL3",-0.830186351084954,1.55889766836511,0.58042284950419,1.3059667284245,-0.536936825274593,0.626469589669682,-2.27264376482627,-0.431989894777662
"GPR68",-1.16750517802683,-0.77796019283808,1.78657467788413,1.4043204699391,-1.66006067642969,-0.592133297765034,-1.66006067642969,2.6668248736661
"KAT6B",-0.106054865583575,0.959776226128032,0.67108331124887,0.995256349705272,-1.82543184524072,-0.239097499036126,-1.84129235756767,1.38576068034592
"LCA5",-1.63871530777004,1.58801915313294,2.04541453230884,2.5737879744443,-0.586937160765695,-0.928841595422426,-1.7272872454712,-1.32544035045672
"TANC2",-1.40628222020173,1.35967870442121,1.49034922003244,1.8021457562048,-1.24387552131648,1.21656467432929,-2.44495660727557,-0.773624006193936
"ESYT1",-1.35892092375123,0.0206410317575572,1.39553620943888,0.229375164678639,-1.87044843354229,0.249256498064176,-0.19502293834061,1.52958339169488
"PACSIN3",-1.12521489609541,3.50334626260224,0.142139303752088,1.97786707372094,-1.51480820648586,-0.952227472719868,-1.05706874281059,-0.974033321963542
"TMBIM4",-0.747181164428539,0.639852136239712,1.07208788145049,0.629250443534357,-1.55990098326663,0.995729172443388,-1.53934869950067,0.509511213527888
"SVIP",1.25471175421125,0.961116667048124,0.70052431232681,-1.32950203337117,-2.28861900849356,-1.06360141703111,0.72212216075292,1.04324756455674
"THSD4",-1.22716019731321,2.9483765307973,1.2233970584282,1.77370966375546,-1.32886964322194,-1.02442091718926,-1.32886964322194,-1.03616285203462
"USP3",-0.551648010302608,0.292620615371409,0.378833758429291,-0.112777517355025,-0.0342766775222259,1.21841474057898,-2.42658416264929,1.23541725344947
"UBAC2",-0.798055820763567,0.410959427102596,0.468781924857125,0.391094712430337,-2.60245096949352,0.643118376524741,0.19493899124702,1.29161335809527
"CUEDC1",-1.913156614316,1.01897988326789,0.768097840346277,1.32928882657886,-0.545764608193718,0.973020216418559,0.205310546601186,-1.83577609070306
"C14orf119",-0.575158894968901,0.652922398803423,1.24136378090949,0.849605820310066,-2.69317570070753,0.72418372512153,-0.969884486112607,0.770143356644523
"TRAV19",-0.0551718514487249,-0.768435145087206,-0.457176039735082,-0.744106443165901,-0.832364672871971,-0.651249272904652,-0.832364672871971,4.34086809808551
"KIF2A",-0.637506882731065,0.0195520370346863,0.355838601463418,-0.0169250715118011,-2.55178603431458,0.936358997864698,0.0489164213126041,1.84555193088204
"MXD1",-0.757663032977957,0.606451976441802,-0.556119762481756,-0.431024364739941,-2.07966394897384,2.56315606195679,-0.427953608681408,1.08281667945631
"SH2B1",-0.0632687406495306,1.09055208872914,1.27882275921193,1.15377196584948,-2.93238495603075,-0.0378981011864937,-1.80466378989467,1.31506877397089
"CTSO",-0.833972133525843,0.146689539581169,1.21030221983038,2.10572128648529,-2.62596337934116,0.435533073261555,-0.600680219686228,0.162369613394832
"LSM4",-1.24255055861964,1.29883966186186,0.367705677011363,-0.211539884599232,-0.563622847314159,0.677568718745797,-0.661224500339109,0.334823733253119
"PRRC2A",-0.710475277650262,1.14600411165309,0.991092135044732,0.765175141334875,-3.41518877815014,0.190388536600048,0.387903952627303,0.645100178540361
"MKKS",-0.423870293839864,0.623804071755892,0.683364894068955,0.489877088434843,-1.08735609450587,0.827376305039766,-1.10785028009479,-0.0053456908589391
"H6PD",-1.27865763082758,-0.0959581404715404,1.14073875847018,1.86940929478682,0.254431441981515,0.321987146525451,-2.04776954422482,-0.164181326240023
"RPIA",-0.429547687322112,0.630671900921058,1.24452285024005,0.183132077822411,-2.07838610682572,0.406262109607585,-1.26945072235104,1.31279557790777
"PPP1R15B",-0.087378743215712,0.363071943744517,0.790387612221783,0.263371480131867,-1.22618665702495,1.27957489108603,-1.94091309648198,0.558072569538446
"PTTG1IP",-1.58175635450851,0.803508541178158,1.76424334612371,1.23212163380953,-2.1597907041022,0.810976204181514,0.032794060507626,-0.902096727189836
"SRD5A1",-0.902264676295544,1.29318709171506,0.170516121716882,-0.131050374445296,-2.80527930632614,0.423618221166674,2.12063599775691,-0.169363075288542
"PGGHG",-0.318833833848887,1.28151017233049,0.665549002252231,0.349936894651363,-1.5398696981205,-0.29091673356789,-1.4678154664569,1.3204396627601
"DCAF10",0.0188263153889685,1.28186477988046,0.935709042778383,0.709617644783188,-0.917745332329706,-0.271050937117641,-2.47679814492174,0.719576631538088
"CHST7",-1.01299462855559,-0.874025348979513,2.82701478848212,1.22401074348199,-2.02582540966623,0.496602992742992,-2.02582540966623,1.39104227216046
"DIABLO",-0.39937493964694,1.00947327837404,0.184989354080995,0.404458870609349,-2.09989361974958,0.24668237054863,-0.141703982097578,0.795368667881079
"VRK2",0.0130995607184322,0.960250249513457,0.183451708611836,-0.00502247472171991,-1.99998115507943,0.879382945490591,-0.625570988048001,0.594390153514835
"RERE",-0.464998852981676,0.815780262635425,1.36097236026186,0.954130066831736,-2.50411634346534,-0.213751750170159,-0.240389722876561,0.292373979764711
"GUCY1A2",-0.896643611970554,-0.528510259403252,0.956194554636001,4.04904454502987,-0.908832697165653,-0.853587136795112,-0.908832697165653,-0.908832697165653
"GLMP",-1.20393183720704,0.353871451712656,0.796046717982012,1.57335959075729,-1.11312758001588,1.55713365935812,-1.84338273886763,-0.119969263719525
"PODNL1",-1.09299463208115,1.5550273046454,-0.272815904308273,3.7461136024572,-1.19736714345082,-0.67210422554068,-0.987465816447197,-1.07839318527449
"PPA1",-0.382811802725983,1.6112085585538,0.933051345005413,0.592941871332399,-3.0845517806729,1.14556272720139,-1.13621929333679,0.320818374642671
"SLC39A8",0.284307761930345,0.762195119290631,0.923006074189687,0.388908721873812,-2.81605253287823,1.5485262539082,-2.0144352719118,0.923543873597356
"ACTR1A",-0.634699488016134,0.251241569152732,1.45341017681637,0.950091992674761,-2.60021930896389,1.05830006446055,-1.04434822624166,0.566223220117267
"ERLIN1",-0.963301286648326,0.926626075199786,1.62265773897766,1.13382045959778,-0.884732486632492,0.782193258461403,-2.65331086309594,0.0360471041401307
"EML1",-1.29731005364713,-0.367935245770903,2.91523610219512,2.57703266421775,-1.30667303656136,-0.0307607354973495,-1.30667303656136,-1.18291665837477
"TCAF1",-0.880020622983681,1.47343946830187,1.06769953762209,1.74534848196893,-2.09525331919328,-0.369373866957714,-1.51163652574843,0.569796846990204
